id,count
766,240.3777098698739
768,93.91561823657462
769,198.02269019782992
774,156.91527846259135
775,103.09105209105537
781,53.68492700891187
784,295.01899836061904
794,19.973288950996608
795,292.7669814059867
796,88.48633988328443
802,235.58147304219673
803,207.03417745591577
805,36.05688599739241
806,291.6008571269235
807,105.67515543730204
809,19.759879860087516
810,205.66904918765786
812,207.03417745591577
814,109.09216483487471
818,271.74633587270944
819,158.98811503187642
825,65.12891915738304
836,118.36457019611039
839,141.63807877634127
847,287.81291359206494
848,207.18837447050936
851,154.85663568490097
852,129.88594196373987
853,23.11939983586808
857,154.3160259047516
858,36.05688599739241
859,272.3788358727095
861,32.29528318850374
867,106.4170859577205
870,275.5804366819621
871,259.03308176182503
872,180.55209101436844
874,298.4010499953508
881,177.0509737199378
886,127.90918897912967
890,54.09769350238218
895,130.32872813780037
899,89.2285820729833
900,290.1901611922908
901,272.81489647877004
902,198.02269019782992
903,23.11939983586808
913,271.74633587270944
918,184.88947299056483
923,202.88681317754046
924,36.14855266405908
926,20.245959908955555
927,19.371833102487926
930,275.5804366819621
934,35.843476906483325
937,168.60062679001348
939,171.70231208566406
941,89.06008589245245
942,303.797049895878
946,291.47989416396047
950,105.67515543730204
953,89.05633950741841
959,95.16800038617525
961,20.245959908955555
962,92.82802880569535
964,132.1359392811256
969,215.45555701591536
971,126.4020482035405
976,22.90599074495899
978,215.65390262777885
980,287.11459215853336
981,155.38144417289195
990,297.9618845925031
993,19.759879860087516
996,19.973288950996608
998,300.6246636639939
999,176.352397210849
1006,106.11073236037895
1008,19.973288950996608
1013,22.407310724535495
1015,105.93944115158774
1016,130.6811557343835
1022,296.3060856026453
1026,275.49105689177173
1028,243.65795471878158
1031,91.28187930274584
1034,53.36372165176901
1037,200.69664140442026
1040,53.36372165176901
1042,19.759879860087516
1046,19.973288950996608
1048,104.71246380562577
1049,106.88811065080718
1050,53.68492700891187
1051,177.0574488337049
1052,284.62034306811927
1055,208.67146634480466
1060,139.7496329679194
1064,20.459368999864648
1066,85.83749221178523
1071,107.14139702708151
1073,19.973288950996608
1089,159.61669422607403
1091,127.267522312463
1092,56.439187027009964
1093,215.93172319908328
1096,295.65149836061903
1097,215.93172319908328
1098,19.261199839664023
1099,36.05688599739241
1102,183.50030519834272
1107,94.38606650410804
1109,23.11939983586808
1111,179.35835074697673
1112,105.67515543730204
1114,295.13996132358204
1116,291.47989416396047
1117,139.13364947130606
1118,99.31845952802458
1122,153.74783555616125
1124,151.28391838522043
1127,108.75925393899094
1133,242.06613315029716
1134,36.14855266405908
1135,209.6344539768065
1139,295.65149836061903
1143,53.68492700891187
1150,109.06916166027153
1151,104.71246380562577
1153,291.47989416396047
1155,20.459368999864648
1162,20.245959908955555
1163,206.46123522161383
1166,18.51361122078358
1171,88.25437559757016
1172,19.973288950996608
1173,271.74633587270944
1174,93.56396531363185
1177,106.26093962465076
1178,233.73425374395111
1184,203.9253078028635
1185,107.1523963650929
1186,108.80487594598583
1187,176.64571145996754
1188,287.70028660297777
1191,140.34554188357018
1207,124.3264449867059
1213,36.05688599739241
1215,129.2069016620653
1223,211.29012008249944
1227,105.16710543715537
1236,53.68492700891187
1237,54.09769350238218
1238,19.973288950996608
1241,20.459368999864648
1248,19.759879860087516
1250,22.90599074495899
1251,140.70248440615796
1253,109.09216483487471
1255,105.67515543730204
1257,211.29012008249944
1261,109.09216483487471
1262,297.9618845925031
1265,154.3160259047516
1273,180.25845816466818
1277,291.6008571269235
1278,130.32872813780037
1280,109.35645054916041
1284,281.9757681693339
1285,298.4676922279041
1288,23.11939983586808
1295,104.71246380562577
1297,304.45163713790424
1299,276.87100709194436
1304,170.67280939067575
1308,36.14855266405908
1310,104.9657501819001
1311,130.67012598726274
1314,87.34003779984334
1315,106.11073236037895
1318,36.14855266405908
1320,299.9921636639939
1321,295.13996132358204
1322,263.8218889072363
1330,138.364553480207
1333,164.4062840235122
1334,236.69501200191215
1341,175.28438813951007
1344,157.7417813514546
1351,238.9414208124228
1354,104.42517491673689
1356,53.49488831843568
1363,105.29969115158774
1365,269.76350395740496
1369,140.00687057475702
1373,110.03099218083666
1375,106.2035997549234
1377,89.2285820729833
1379,189.11096609506214
1380,291.47989416396047
1381,105.16710543715537
1384,193.3972283007131
1390,205.66904918765786
1393,208.38154646706326
1395,53.36372165176901
1399,294.42278039584454
1400,97.31254884922332
1401,165.43138852128686
1404,141.1791582512718
1408,19.973288950996608
1409,22.407310724535495
1413,267.8457653487638
1416,290.89285712692345
1418,105.34224454141825
1423,93.58364983744137
1424,20.459368999864648
1425,19.973288950996608
1433,197.64715589429554
1434,139.7496329679194
1436,295.0773676378708
1442,287.70028660297777
1444,89.2285820729833
1445,168.47654508183055
1452,177.9674488337049
1455,166.51690820476986
1462,53.68492700891187
1467,82.22109991892492
1472,36.14855266405908
1475,209.68968485185658
1493,128.15135413461257
1501,216.8704230199919
1503,292.1123941639605
1504,241.94517018733418
1505,19.759879860087516
1511,175.61650723532287
1512,53.62780498510235
1513,136.27112368719318
1514,23.11939983586808
1528,204.84726371786172
1533,243.65795471878158
1534,20.245959908955555
1536,170.67280939067575
1537,54.757905448133116
1539,271.42585566697613
1550,279.48506408877705
1552,197.24246033081246
1554,260.29970656243876
1555,297.9618845925031
1556,104.42517491673689
1559,22.90599074495899
1563,234.17954893362096
1566,176.51385706155298
1567,235.58147304219673
1568,20.459368999864648
1571,208.38154646706326
1572,19.653099498330413
1574,53.68492700891187
1577,19.973288950996608
1583,124.73472390249124
1585,20.245959908955555
1586,264.37113747992646
1587,205.56133078733677
1596,130.36504127655218
1602,23.11939983586808
1604,91.92118753585407
1605,36.05688599739241
1610,295.01899836061904
1611,105.80315093980087
1616,23.11939983586808
1617,106.88811065080718
1618,19.973288950996608
1622,35.93514357314999
1623,35.843476906483325
1628,295.01899836061904
1631,19.759879860087516
1632,156.4908748984733
1633,271.74633587270944
1634,296.63539070016355
1636,238.9414208124228
1637,107.1523963650929
1643,154.6068043761852
1644,106.88811065080718
1646,98.89095952802458
1648,197.60686355971885
1651,36.05688599739241
1656,19.261199839664023
1658,133.2467099237911
1659,19.261199839664023
1665,207.32146634480466
1666,126.91567048089429
1670,23.11939983586808
1674,205.27350424566959
1679,211.29012008249944
1680,241.94517018733418
1683,295.0773676378708
1686,20.245959908955555
1691,106.11073236037895
1693,35.93514357314999
1696,23.11939983586808
1697,105.67515543730204
1703,98.01619002447848
1706,20.459368999864648
1709,178.59927779070875
1710,89.2285820729833
1712,205.66904918765786
1713,128.92606832873196
1718,303.797049895878
1719,177.05715893176435
1722,287.70028660297777
1723,127.44750595423396
1724,292.1123941639605
1728,81.06350067666251
1730,22.90599074495899
1732,21.251105028597813
1737,35.54334997508967
1745,92.60770156990793
1747,19.973288950996608
1748,19.973288950996608
1755,127.267522312463
1759,19.973288950996608
1761,291.47989416396047
1764,224.59621567097483
1765,141.61248440615796
1766,92.60770156990793
1768,92.28046685853182
1770,20.245959908955555
1771,164.91514464954437
1774,103.16438439354903
1785,154.5534972827472
1788,211.94143025497252
1792,19.973288950996608
1794,260.155228821405
1797,129.94511367996904
1798,17.70607785141688
1799,239.13361150921818
1802,105.73526807466467
1806,36.14855266405908
1808,81.6632471571856
1810,236.57404903894917
1818,152.5315604026596
1819,303.28551285884095
1820,291.6008571269235
1822,260.155228821405
1826,243.1212619594861
1827,198.02269019782992
1835,19.759879860087516
1841,105.16710543715537
1842,153.86407250823785
1843,19.973288950996608
1846,35.93514357314999
1849,129.9145246852541
1850,182.0471373252801
1851,204.51376892606515
1857,53.49488831843568
1858,202.0239679749433
1860,105.16710543715537
1861,280.82750049257015
1864,106.8529353504057
1869,295.01899836061904
1871,53.68492700891187
1872,22.90599074495899
1875,19.759879860087516
1878,211.404737495677
1879,280.82750049257015
1885,88.3989589309035
1888,91.0234207091653
1889,20.245959908955555
1890,105.45439432604425
1896,157.7417813514546
1897,156.6893729043048
1898,140.91306646904758
1900,92.34873227166234
1905,23.11939983586808
1908,107.72388405729647
1909,106.8642463650929
1913,54.09769350238218
1918,110.05485646655096
1922,295.22866376346667
1923,128.92606832873196
1925,292.7669814059867
1926,169.74544015563336
1927,295.65149836061903
1930,260.98942675708594
1935,87.34003779984334
1939,108.45688168614306
1942,104.9657501819001
1943,197.6396296591516
1948,243.65795471878158
1949,292.1123941639605
1951,104.71246380562577
1953,104.9767495199115
1959,153.56355357670407
1963,19.759879860087516
1967,169.63174862074732
1973,290.288862602213
1975,20.459368999864648
1976,92.76228490324127
1990,104.9657501819001
1993,109.72194557066717
1997,195.79094290140605
1999,128.92606832873196
2001,279.67807917208074
2004,93.7308563318127
2010,105.67515543730204
2013,130.6811557343835
2017,292.7669814059867
2021,136.390422286069
2023,183.95229593270125
2026,139.99122124826323
2037,23.11939983586808
2039,206.9549176133798
2041,19.973288950996608
2046,20.777588351934764
2050,19.973288950996608
2060,235.45898911585292
2067,106.4170859577205
2069,141.54498440615797
2072,287.70028660297777
2074,156.6893729043048
2079,137.11953686392667
2083,20.459368999864648
2085,209.34316438402035
2087,19.759879860087516
2093,130.32872813780037
2094,20.245959908955555
2097,23.11939983586808
2103,104.42517491673689
2104,53.36372165176901
2107,180.55209101436844
2108,20.777588351934764
2110,87.28213097798265
2115,211.83371185465137
2117,22.299737807868826
2125,295.65149836061903
2127,241.23348666480237
2133,19.759879860087516
2134,299.4909912177619
2135,128.16055468854103
2141,234.17954893362096
2143,36.05688599739241
2145,89.2285820729833
2146,20.459368999864648
2147,279.67807917208074
2148,53.68492700891187
2149,53.744054985102345
2165,109.09216483487471
2166,198.02269019782992
2177,203.9253078028635
