PassengerId,Survived
1208,0.36816904925393046
1209,0.1575973790488331
1210,0.13564577116881674
1211,0.1575973790488331
1212,0.13564577116881674
1213,0.13564577116881674
1214,0.1575973790488331
1215,0.36816904925393046
1216,0.9682138714146085
1217,0.13564577116881674
1218,0.9212562823903324
1219,0.36816904925393046
1220,0.1575973790488331
1221,0.1575973790488331
1222,0.9212562823903324
1223,0.36816904925393046
1224,0.13564577116881674
1225,0.5025950951067737
1226,0.13564577116881674
1227,0.36816904925393046
1228,0.1575973790488331
1229,0.13564577116881674
1230,0.1575973790488331
1231,0.13564577116881674
1232,0.1575973790488331
1233,0.13564577116881674
1234,0.13564577116881674
1235,0.9682138714146085
1236,0.13564577116881674
1237,0.5025950951067737
1238,0.1575973790488331
1239,0.5025950951067737
1240,0.1575973790488331
1241,0.9212562823903324
1242,0.9682138714146085
1243,0.1575973790488331
1244,0.1575973790488331
1245,0.1575973790488331
1246,0.5025950951067737
1247,0.36816904925393046
1248,0.9682138714146085
1249,0.13564577116881674
1250,0.13564577116881674
1251,0.5025950951067737
1252,0.13564577116881674
1253,0.9212562823903324
1254,0.9212562823903324
1255,0.13564577116881674
1256,0.9682138714146085
1257,0.5025950951067737
1258,0.13564577116881674
1259,0.5025950951067737
1260,0.9682138714146085
1261,0.1575973790488331
1262,0.1575973790488331
1263,0.9682138714146085
1264,0.36816904925393046
1265,0.1575973790488331
1266,0.9682138714146085
1267,0.9682138714146085
1268,0.5025950951067737
1269,0.1575973790488331
1270,0.36816904925393046
1271,0.13564577116881674
1272,0.13564577116881674
1273,0.13564577116881674
1274,0.5025950951067737
1275,0.5025950951067737
1276,0.1575973790488331
1277,0.9212562823903324
1278,0.13564577116881674
1279,0.1575973790488331
1280,0.13564577116881674
1281,0.13564577116881674
1282,0.36816904925393046
1283,0.9682138714146085
1284,0.13564577116881674
1285,0.1575973790488331
1286,0.13564577116881674
1287,0.9682138714146085
1288,0.13564577116881674
1289,0.9682138714146085
1290,0.13564577116881674
1291,0.13564577116881674
1292,0.9682138714146085
1293,0.1575973790488331
1294,0.9682138714146085
1295,0.36816904925393046
1296,0.36816904925393046
1297,0.1575973790488331
1298,0.1575973790488331
1299,0.36816904925393046
1300,0.5025950951067737
1301,0.5025950951067737
1302,0.5025950951067737
1303,0.9682138714146085
1304,0.5025950951067737
1305,0.13564577116881674
1306,0.9682138714146085
1307,0.13564577116881674
1308,0.13564577116881674
1309,0.13564577116881674
